date,tot_ret,price,
8/20/1952,6.01,24.95,0.002410607
8/21/1952,6.01,24.98,0.001202405
8/22/1952,6.02,24.99,0.00040032
8/25/1952,5.99,24.87,-0.004801921
8/26/1952,5.98,24.83,-0.001608363
8/27/1952,6.01,24.94,0.004430125
8/28/1952,6.02,24.97,0.001202887
8/29/1952,6.03,25.03,0.002402883
9/2/1952,6.06,25.15,0.004794247
9/3/1952,6.09,25.25,0.003976143
9/4/1952,6.09,25.24,-0.00039604
9/5/1952,6.08,25.21,-0.00118859
9/8/1952,6.06,25.11,-0.00396668
9/9/1952,6,24.86,-0.009956193
9/10/1952,5.96,24.69,-0.006838294
9/11/1952,5.97,24.72,0.001215067
9/12/1952,5.97,24.71,-0.000404531
9/15/1952,5.91,24.45,-0.010522056
9/16/1952,5.93,24.53,0.003271984
9/17/1952,5.94,24.58,0.00203832
9/18/1952,5.92,24.51,-0.002847844
9/19/1952,5.94,24.57,0.00244798
9/22/1952,5.95,24.59,0.000814001
9/23/1952,5.97,24.7,0.004473363
9/24/1952,6,24.79,0.003643725
9/25/1952,6,24.81,0.000806777
9/26/1952,5.98,24.73,-0.003224506
9/29/1952,5.97,24.68,-0.002021836
9/30/1952,5.94,24.54,-0.005672609
10/1/1952,5.93,24.48,-0.002444988
10/2/1952,5.94,24.52,0.001633987
10/3/1952,5.94,24.5,-0.000815661
10/6/1952,5.92,24.44,-0.00244898
10/7/1952,5.91,24.4,-0.001636661
10/8/1952,5.96,24.58,0.007377049
10/9/1952,5.96,24.57,-0.000406835
10/10/1952,5.96,24.55,-0.000814001
10/14/1952,5.94,24.48,-0.002851324
10/15/1952,5.84,24.06,-0.017156863
10/16/1952,5.81,23.91,-0.006234414
10/17/1952,5.88,24.2,0.012128816
10/20/1952,5.86,24.13,-0.002892562
10/21/1952,5.85,24.07,-0.002486531
10/22/1952,5.78,23.8,-0.011217283
10/23/1952,5.8,23.87,0.002941176
10/24/1952,5.84,24.03,0.006702974
10/27/1952,5.86,24.09,0.002496879
10/28/1952,5.87,24.13,0.00166044
10/29/1952,5.88,24.15,0.000828844
10/30/1952,5.88,24.15,0
10/31/1952,5.97,24.52,0.015320911
11/3/1952,5.99,24.6,0.003262643
11/5/1952,6.01,24.67,0.002845528
11/6/1952,6.04,24.77,0.004053506
11/7/1952,6.04,24.78,0.000403714
11/10/1952,6.04,24.77,-0.000403551
11/12/1952,6.01,24.65,-0.00484457
11/13/1952,6.03,24.71,0.002434077
11/14/1952,6.04,24.75,0.001618778
11/17/1952,6.05,24.8,0.002020202
11/18/1952,6.14,25.16,0.014516129
11/19/1952,6.19,25.33,0.006756757
11/20/1952,6.18,25.28,-0.001973944
11/21/1952,6.18,25.27,-0.00039557
11/24/1952,6.21,25.42,0.005935892
11/25/1952,6.2,25.36,-0.002360346
11/26/1952,6.24,25.52,0.006309148
11/28/1952,6.28,25.66,0.005485893
12/1/1952,6.29,25.68,0.000779423
12/2/1952,6.3,25.74,0.002336449
12/3/1952,6.3,25.71,-0.001165501
12/4/1952,6.27,25.61,-0.003889537
12/5/1952,6.28,25.62,0.000390472
12/8/1952,6.31,25.76,0.005464481
12/9/1952,6.36,25.93,0.006599379
12/10/1952,6.37,25.98,0.001928268
12/11/1952,6.37,25.96,-0.000769823
12/12/1952,6.39,26.04,0.003081664
12/15/1952,6.39,26.04,0
12/16/1952,6.4,26.07,0.001152074
12/17/1952,6.39,26.04,-0.001150748
12/18/1952,6.39,26.03,-0.000384025
12/19/1952,6.43,26.15,0.004610065
12/22/1952,6.46,26.3,0.005736138
12/23/1952,6.44,26.19,-0.00418251
12/24/1952,6.45,26.21,0.00076365
12/26/1952,6.46,26.25,0.001526135
12/29/1952,6.5,26.4,0.005714286
12/30/1952,6.54,26.59,0.00719697
12/31/1952,6.54,26.57,-0.000752162
1/2/1953,6.53,26.54,-0.001129093
1/5/1953,6.57,26.66,0.004521477
1/6/1953,6.52,26.48,-0.006751688
1/7/1953,6.5,26.37,-0.004154079
1/8/1953,6.57,26.33,-0.001516875
1/9/1953,6.43,26.08,-0.009494873
1/12/1953,6.37,25.86,-0.008435583
1/13/1953,6.41,26.02,0.006187162
1/14/1953,6.43,26.08,0.002305919
1/15/1953,6.44,26.13,0.001917178
1/16/1953,6.42,26.02,-0.004209721
1/19/1953,6.42,26.01,-0.00038432
1/20/1953,6.45,26.14,0.004998078
1/21/1953,6.44,26.09,-0.001912777
1/22/1953,6.45,26.12,0.001149866
1/23/1953,6.43,26.07,-0.001914242
1/26/1953,6.42,26.02,-0.001917913
1/27/1953,6.43,26.05,0.001152959
1/28/1953,6.45,26.13,0.003071017
1/29/1953,6.47,26.2,0.002678913
1/30/1953,6.52,26.38,0.006870229
2/2/1953,6.55,26.51,0.004927976
2/3/1953,6.56,26.54,0.001131648
2/4/1953,6.53,26.42,-0.004521477
2/5/1953,6.46,26.15,-0.010219531
2/6/1953,6.38,25.81,-0.013001912
2/9/1953,6.35,25.69,-0.004649361
2/10/1953,6.34,25.62,-0.002724796
2/11/1953,6.34,25.64,0.00078064
2/13/1953,6.37,25.74,0.003900156
2/16/1953,6.35,25.65,-0.003496503
2/17/1953,6.31,25.5,-0.005847953
2/18/1953,6.31,25.48,-0.000784314
2/19/1953,6.33,25.57,0.003532182
2/20/1953,6.35,25.63,0.0023465
2/24/1953,6.38,25.75,0.004682013
2/25/1953,6.42,25.91,0.006213592
2/26/1953,6.43,25.95,0.001543805
2/27/1953,6.42,25.9,-0.001926782
3/2/1953,6.42,25.93,0.001158301
3/3/1953,6.44,26,0.002699576
3/4/1953,6.39,25.78,-0.008461538
3/5/1953,6.39,25.79,0.000387898
3/6/1953,6.41,25.84,0.001938736
3/9/1953,6.4,25.83,-0.000386997
3/10/1953,6.43,25.91,0.003097174
3/11/1953,6.48,26.12,0.008104979
3/12/1953,6.48,26.13,0.000382848
3/13/1953,6.5,26.18,0.001913509
3/16/1953,6.51,26.22,0.001527884
3/17/1953,6.54,26.33,0.004195271
3/18/1953,6.51,26.24,-0.003418154
3/19/1953,6.51,26.22,-0.000762195
3/20/1953,6.5,26.18,-0.001525553
3/23/1953,6.46,26.02,-0.006111536
3/24/1953,6.5,26.17,0.005764796
3/25/1953,6.48,26.1,-0.002674818
3/26/1953,6.45,25.95,-0.005747126
3/27/1953,6.46,25.99,0.001541426
3/30/1953,6.37,25.61,-0.014621008
3/31/1953,6.29,25.29,-0.012495119
4/1/1953,6.28,25.25,-0.001581653
4/2/1953,6.28,25.23,-0.000792079
4/6/1953,6.12,24.61,-0.02457392
4/7/1953,6.15,24.71,0.004063389
4/8/1953,6.21,24.93,0.008903278
4/9/1953,6.19,24.88,-0.002005616
4/10/1953,6.18,24.82,-0.002411576
4/13/1953,6.17,24.77,-0.002014504
4/14/1953,6.19,24.86,0.003633428
4/15/1953,6.22,24.96,0.004022526
4/16/1953,6.21,24.91,-0.002003205
4/17/1953,6.14,24.62,-0.011641911
4/20/1953,6.17,24.73,0.004467912
4/21/1953,6.16,24.67,-0.002426203
4/22/1953,6.1,24.46,-0.008512363
4/23/1953,6.04,24.19,-0.01103843
4/24/1953,6.04,24.2,0.000413394
4/27/1953,6.08,24.34,0.005785124
4/28/1953,6.13,24.52,0.007395234
4/29/1953,6.17,24.68,0.006525285
4/30/1953,6.15,24.62,-0.002431118
5/1/1953,6.18,24.73,0.004467912
5/4/1953,6.25,25,0.010917913
5/5/1953,6.26,25.03,0.0012
5/6/1953,6.26,25,-0.001198562
5/7/1953,6.23,24.9,-0.004
5/8/1953,6.25,24.96,0.002409639
5/11/1953,6.24,24.91,-0.002003205
5/12/1953,6.2,24.74,-0.006824568
5/13/1953,6.2,24.73,-0.000404204
5/14/1953,6.23,24.85,0.004852406
5/15/1953,6.23,24.84,-0.000402414
5/18/1953,6.21,24.75,-0.003623188
5/19/1953,6.2,24.7,-0.002020202
5/20/1953,6.25,24.93,0.009311741
5/21/1953,6.29,25.06,0.005214601
5/22/1953,6.28,25.03,-0.001197127
5/25/1953,6.27,24.99,-0.001598082
5/26/1953,6.25,24.87,-0.004801921
5/27/1953,6.19,24.64,-0.00924809
5/28/1953,6.15,24.46,-0.007305195
5/29/1953,6.17,24.54,0.003270646
6/1/1953,6.07,24.15,-0.015892421
6/2/1953,6.09,24.22,0.002898551
6/3/1953,6.08,24.18,-0.001651528
6/4/1953,6.05,24.03,-0.006203474
6/5/1953,6.06,24.09,0.002496879
6/8/1953,6.04,24.01,-0.00332088
6/9/1953,5.94,23.6,-0.017076218
6/10/1953,5.93,23.54,-0.002542373
6/11/1953,5.98,23.75,0.008920986
6/12/1953,6,23.82,0.002947368
6/15/1953,5.95,23.62,-0.008396306
6/16/1953,5.94,23.55,-0.00296359
6/17/1953,6.02,23.85,0.012738854
6/18/1953,6.01,23.84,-0.000419287
6/19/1953,6.02,23.84,0
6/22/1953,6.05,23.96,0.005033557
6/23/1953,6.09,24.12,0.006677796
6/24/1953,6.08,24.09,-0.001243781
6/25/1953,6.11,24.19,0.0041511
6/26/1953,6.12,24.21,0.000826788
6/29/1953,6.1,24.14,-0.002891367
6/30/1953,6.1,24.14,0
7/1/1953,6.13,24.24,0.004142502
7/2/1953,6.15,24.31,0.002887789
7/3/1953,6.16,24.36,0.002056767
7/6/1953,6.17,24.38,0.000821018
7/7/1953,6.2,24.51,0.00533224
7/8/1953,6.2,24.5,-0.000407997
7/9/1953,6.19,24.43,-0.002857143
7/10/1953,6.18,24.41,-0.000818666
7/13/1953,6.12,24.17,-0.009832036
7/14/1953,6.1,24.08,-0.003723624
7/15/1953,6.12,24.15,0.002906977
7/16/1953,6.13,24.18,0.001242236
7/17/1953,6.17,24.35,0.007030604
7/20/1953,6.14,24.22,-0.005338809
7/21/1953,6.13,24.16,-0.002477291
7/22/1953,6.14,24.19,0.001241722
7/23/1953,6.15,24.23,0.001653576
7/24/1953,6.15,24.23,0
7/27/1953,6.11,24.07,-0.006603384
7/28/1953,6.12,24.11,0.00166182
7/29/1953,6.16,24.26,0.006221485
7/30/1953,6.22,24.49,0.009480627
7/31/1953,6.29,24.75,0.010616578
8/3/1953,6.31,24.84,0.003636364
8/4/1953,6.3,24.78,-0.002415459
8/5/1953,6.27,24.68,-0.004035513
8/6/1953,6.3,24.8,0.004862237
8/7/1953,6.3,24.78,-0.000806452
8/10/1953,6.29,24.75,-0.001210654
8/11/1953,6.29,24.72,-0.001212121
8/12/1953,6.3,24.78,0.002427184
8/13/1953,6.29,24.73,-0.002017756
8/14/1953,6.27,24.62,-0.004448039
8/17/1953,6.25,24.56,-0.002437043
8/18/1953,6.23,24.46,-0.004071661
8/19/1953,6.19,24.31,-0.006132461
8/20/1953,6.19,24.29,-0.000822707
8/21/1953,6.2,24.35,0.002470152
8/24/1953,6.14,24.09,-0.010677618
8/25/1953,6.1,23.93,-0.00664176
8/26/1953,6.08,23.86,-0.002925198
8/27/1953,6.06,23.79,-0.00293378
8/28/1953,6.05,23.74,-0.002101723
8/31/1953,5.95,23.32,-0.01769166
9/1/1953,5.97,23.42,0.004288165
9/2/1953,6.01,23.56,0.005977797
9/3/1953,6,23.51,-0.002122241
9/4/1953,6.02,23.57,0.002552105
9/8/1953,6.03,23.61,0.001697073
9/9/1953,6.04,23.65,0.001694197
9/10/1953,5.98,23.41,-0.010147992
9/11/1953,5.91,23.14,-0.011533533
9/14/1953,5.8,22.71,-0.018582541
9/15/1953,5.85,22.9,0.008366358
9/16/1953,5.88,23.01,0.004803493
9/17/1953,5.9,23.07,0.002607562
9/18/1953,5.87,23.95,0.038144777
9/21/1953,5.85,22.88,-0.044676409
9/22/1953,5.93,23.2,0.013986014
9/23/1953,5.94,23.23,0.001293103
9/24/1953,5.95,23.24,0.000430478
9/25/1953,5.96,23.3,0.002581756
9/28/1953,6,23.45,0.006437768
9/29/1953,6.01,23.49,0.001705757
9/30/1953,5.98,23.35,-0.005959983
10/1/1953,6.02,23.49,0.005995717
10/2/1953,6.04,23.59,0.004257131
10/5/1953,6.02,23.48,-0.004662993
10/6/1953,6,23.39,-0.003833049
10/7/1953,6.05,23.58,0.00812313
10/8/1953,6.06,23.62,0.001696353
10/9/1953,6.07,23.66,0.00169348
10/13/1953,6.05,23.57,-0.003803888
10/14/1953,6.08,23.68,0.00466695
10/15/1953,6.15,23.95,0.011402027
10/16/1953,6.2,24.14,0.007933194
10/19/1953,6.21,24.16,0.0008285
10/20/1953,6.21,24.17,0.000413907
10/21/1953,6.22,24.19,0.000827472
10/22/1953,6.25,24.3,0.004547334
10/23/1953,6.27,24.35,0.002057613
10/26/1953,6.26,24.31,-0.00164271
10/27/1953,6.25,24.26,-0.002056767
10/28/1953,6.26,24.29,0.001236603
10/29/1953,6.33,24.58,0.01193907
10/30/1953,6.33,24.54,-0.001627339
11/2/1953,6.36,24.66,0.004889976
11/4/1953,6.32,24.51,-0.006082725
11/5/1953,6.36,24.64,0.005303958
11/6/1953,6.35,24.61,-0.001217532
11/9/1953,6.37,24.66,0.002031694
11/10/1953,6.29,24.37,-0.011759935
11/12/1953,6.32,24.46,0.003693065
11/13/1953,6.34,24.54,0.003270646
11/16/1953,6.3,24.38,-0.006519967
11/17/1953,6.27,24.25,-0.00533224
11/18/1953,6.28,24.29,0.001649485
11/19/1953,6.31,24.4,0.004528613
11/20/1953,6.33,24.44,0.001639344
11/23/1953,6.31,24.36,-0.003273322
11/24/1953,6.34,24.5,0.005747126
11/25/1953,6.35,24.52,0.000816327
11/27/1953,6.39,24.66,0.005709625
11/30/1953,6.42,24.76,0.00405515
12/1/1953,6.43,24.78,0.000807754
12/2/1953,6.47,24.95,0.006860371
12/3/1953,6.48,24.97,0.000801603
12/4/1953,6.48,24.98,0.000400481
12/7/1953,6.48,24.95,-0.001200961
12/8/1953,6.46,24.87,-0.003206413
12/9/1953,6.45,24.84,-0.001206273
12/10/1953,6.44,24.78,-0.002415459
12/11/1953,6.44,24.76,-0.000807103
12/14/1953,6.42,24.69,-0.002827141
12/15/1953,6.43,24.71,0.000810045
12/16/1953,6.49,24.96,0.010117361
12/17/1953,6.49,24.94,-0.000801282
12/18/1953,6.51,24.99,0.002004812
12/21/1953,6.5,24.95,-0.00160064
12/22/1953,6.45,24.76,-0.00761523
12/23/1953,6.43,24.69,-0.002827141
12/24/1953,6.46,24.8,0.004455245
12/28/1953,6.44,24.71,-0.003629032
12/29/1953,6.4,24.55,-0.006475111
12/30/1953,6.46,24.76,0.008553971
12/31/1953,6.48,24.81,0.002019386
1/4/1954,6.51,24.95,0.005642886
1/5/1954,6.55,25.1,0.006012024
1/6/1954,6.57,25.14,0.001593625
1/7/1954,6.55,25.06,-0.00318218
1/8/1954,6.51,24.93,-0.00518755
1/11/1954,6.48,24.8,-0.005214601
1/12/1954,6.52,24.93,0.005241935
1/13/1954,6.55,25.07,0.005615724
1/14/1954,6.59,25.19,0.004786598
1/15/1954,6.65,25.43,0.00952759
1/18/1954,6.65,25.43,0
1/19/1954,6.72,25.68,0.009830908
1/20/1954,6.74,25.75,0.002725857
1/21/1954,6.75,25.79,0.001553398
1/22/1954,6.77,25.85,0.002326483
1/25/1954,6.79,25.93,0.003094778
1/26/1954,6.83,26.09,0.006170459
1/27/1954,6.81,26.01,-0.003066309
1/28/1954,6.81,26.02,0.000384468
1/29/1954,6.83,26.08,0.002305919
2/1/1954,6.81,25.99,-0.00345092
2/2/1954,6.79,25.92,-0.002693344
2/3/1954,6.82,26.01,0.003472222
2/4/1954,6.87,26.2,0.007304883
2/5/1954,6.9,26.3,0.003816794
2/8/1954,6.88,26.23,-0.002661597
2/9/1954,6.86,26.17,-0.002287457
2/10/1954,6.86,26.14,-0.001146351
2/11/1954,6.84,26.06,-0.003060444
2/12/1954,6.85,26.12,0.002302379
2/15/1954,6.83,26.04,-0.003062787
2/16/1954,6.78,25.81,-0.008832565
2/17/1954,6.79,25.86,0.001937234
2/18/1954,6.82,25.96,0.003866976
2/19/1954,6.81,25.92,-0.001540832
2/23/1954,6.79,25.83,-0.003472222
2/24/1954,6.79,25.83,0
2/25/1954,6.81,25.91,0.003097174
2/26/1954,6.87,26.15,0.009262833
3/1/1954,6.9,26.25,0.003824092
3/2/1954,6.92,26.32,0.002666667
3/3/1954,6.92,26.32,0
3/4/1954,6.95,26.41,0.003419453
3/5/1954,6.98,26.52,0.004165089
3/8/1954,6.96,26.45,-0.002639517
3/9/1954,6.98,26.51,0.002268431
3/10/1954,6.99,26.57,0.002263297
3/11/1954,7.03,26.69,0.004516372
3/12/1954,7.03,26.69,0
3/15/1954,7,26.57,-0.004496066
3/16/1954,7,26.56,-0.000376364
3/17/1954,7.01,26.62,0.002259036
3/18/1954,7.04,26.73,0.004132231
3/19/1954,7.07,26.81,0.002992892
3/22/1954,7.06,26.79,-0.00074599
3/23/1954,7.01,26.6,-0.007092199
3/24/1954,6.98,26.47,-0.004887218
3/25/1954,6.97,26.42,-0.001888931
3/26/1954,7.01,26.56,0.005299016
3/29/1954,7.03,26.66,0.00376506
3/30/1954,7.04,26.69,0.001125281
3/31/1954,7.11,26.94,0.009366804
4/1/1954,7.17,27.17,0.008537491
4/2/1954,7.19,27.21,0.001472212
4/5/1954,7.2,27.26,0.00183756
4/6/1954,7.14,27.01,-0.009170946
4/7/1954,7.16,27.11,0.003702332
4/8/1954,7.24,27.38,0.009959425
4/9/1954,7.29,27.58,0.007304602
4/12/1954,7.29,27.57,-0.000362582
4/13/1954,7.31,27.64,0.002538992
4/14/1954,7.37,27.85,0.007597685
4/15/1954,7.39,27.94,0.003231598
4/19/1954,7.35,27.76,-0.006442377
4/20/1954,7.35,27.75,-0.000360231
4/21/1954,7.32,27.64,-0.003963964
4/22/1954,7.33,27.68,0.001447178
4/23/1954,7.36,27.78,0.003612717
4/26/1954,7.39,27.88,0.003599712
4/27/1954,7.36,27.76,-0.004304161
4/28/1954,7.36,27.76,0
4/29/1954,7.47,28.18,0.015129683
4/30/1954,7.5,28.26,0.002838893
5/3/1954,7.48,28.21,-0.001769285
5/4/1954,7.51,28.28,0.00248139
5/5/1954,7.51,28.29,0.000353607
5/6/1954,7.57,28.51,0.0077766
5/7/1954,7.61,28.65,0.004910558
5/10/1954,7.6,28.62,-0.00104712
5/11/1954,7.57,28.49,-0.004542278
5/12/1954,7.63,28.72,0.008073008
5/13/1954,7.59,28.56,-0.005571031
5/14/1954,7.66,28.8,0.008403361
5/17/1954,7.67,28.84,0.001388889
5/18/1954,7.67,28.85,0.000346741
5/19/1954,7.64,28.72,-0.004506066
5/20/1954,7.67,28.82,0.003481894
5/21/1954,7.72,28.99,0.005898681
5/24/1954,7.72,29,0.000344947
5/25/1954,7.7,28.93,-0.002413793
5/26/1954,7.77,29.17,0.008295887
5/27/1954,7.74,29.05,-0.004113816
5/28/1954,7.78,29.19,0.004819277
6/1/1954,7.78,29.19,0
6/2/1954,7.78,29.16,-0.001027749
6/3/1954,7.78,29.15,-0.000342936
6/4/1954,7.76,29.1,-0.001715266
6/7/1954,7.74,28.99,-0.003780069
6/8/1954,7.57,28.34,-0.022421525
6/9/1954,7.52,28.15,-0.006704305
6/10/1954,7.57,28.34,0.006749556
6/11/1954,7.63,28.58,0.008468596
6/14/1954,7.65,28.62,0.00139958
6/15/1954,7.71,28.83,0.007337526
6/16/1954,7.76,29.04,0.007284079
6/17/1954,7.74,28.96,-0.002754821
6/18/1954,7.77,29.04,0.002762431
6/21/1954,7.77,29.06,0.000688705
6/22/1954,7.78,29.08,0.000688231
6/23/1954,7.8,29.13,0.001719395
6/24/1954,7.83,29.26,0.004462753
6/25/1954,7.82,29.2,-0.002050581
6/28/1954,7.84,29.28,0.002739726
6/29/1954,7.88,29.43,0.005122951
6/30/1954,7.83,29.21,-0.007475365
7/1/1954,7.83,29.21,0
7/2/1954,7.93,29.59,0.013009243
7/6/1954,8.02,29.92,0.011152416
7/7/1954,8.03,29.94,0.000668449
7/8/1954,8.03,29.94,0
7/9/1954,8.08,30.14,0.006680027
7/12/1954,8.08,30.12,-0.00066357
7/13/1954,8.06,30.02,-0.003320053
7/14/1954,8.08,30.09,0.002331779
7/15/1954,8.1,30.19,0.003323363
7/16/1954,8.07,30.06,-0.004306062
7/19/1954,8.05,29.98,-0.002661344
7/20/1954,8.01,29.84,-0.00466978
7/21/1954,8.07,30.03,0.006367292
7/22/1954,8.13,30.27,0.007992008
7/23/1954,8.14,30.31,0.00132144
7/26/1954,8.15,30.34,0.000989772
7/27/1954,8.2,30.52,0.005932762
7/28/1954,8.22,30.58,0.001965924
7/29/1954,8.25,30.69,0.003597122
7/30/1954,8.31,30.88,0.006190942
8/2/1954,8.34,30.99,0.003562176
8/3/1954,8.32,30.93,-0.001936108
8/4/1954,8.31,30.9,-0.000969932
8/5/1954,8.28,30.77,-0.00420712
8/6/1954,8.18,30.38,-0.012674683
8/9/1954,8.11,30.12,-0.008558262
8/10/1954,8.18,30.37,0.008300133
8/11/1954,8.27,30.72,0.011524531
8/12/1954,8.24,30.59,-0.004231771
8/13/1954,8.28,30.72,0.004249755
8/16/1954,8.37,31.05,0.010742188
8/17/1954,8.39,31.12,0.002254428
8/18/1954,8.38,31.09,-0.00096401
8/19/1954,8.4,31.16,0.002251528
8/20/1954,8.42,31.21,0.001604621
8/23/1954,8.36,31,-0.006728613
8/24/1954,8.33,30.87,-0.004193548
8/25/1954,8.27,30.65,-0.00712666
8/26/1954,8.25,30.57,-0.002610114
8/27/1954,8.27,30.66,0.002944063
8/30/1954,8.19,30.35,-0.010110894
8/31/1954,8.05,29.83,-0.017133443
9/1/1954,8.11,30.04,0.007039893
9/2/1954,8.18,30.27,0.007656458
9/3/1954,8.24,30.5,0.007598282
9/7/1954,8.28,30.66,0.005245902
9/8/1954,8.29,30.68,0.000652316
9/9/1954,8.31,30.73,0.001629726
9/10/1954,8.34,30.84,0.003579564
9/13/1954,8.41,31.12,0.009079118
9/14/1954,8.46,31.28,0.005141388
9/15/1954,8.46,31.29,0.000319693
9/16/1954,8.51,31.46,0.005433046
9/17/1954,8.58,31.71,0.007946599
9/20/1954,8.54,31.57,-0.004415011
9/21/1954,8.6,31.79,0.006968641
9/22/1954,8.66,32,0.006605851
9/23/1954,8.71,32.18,0.005625
9/24/1954,8.77,32.4,0.006836544
9/27/1954,8.81,32.53,0.004012346
9/28/1954,8.86,32.69,0.004918537
9/29/1954,8.81,32.5,-0.005812175
9/30/1954,8.76,32.31,-0.005846154
10/1/1954,8.75,32.29,-0.000619003
10/4/1954,8.8,32.47,0.005574481
10/5/1954,8.85,32.63,0.004927626
10/6/1954,8.89,32.76,0.003984064
10/7/1954,8.87,32.69,-0.002136752
10/8/1954,8.87,32.67,-0.000611808
10/11/1954,8.8,32.41,-0.007958372
10/12/1954,8.77,32.28,-0.004011108
10/13/1954,8.76,32.27,-0.000309789
10/14/1954,8.66,31.88,-0.012085528
10/15/1954,8.62,31.71,-0.005332497
10/18/1954,8.65,31.83,0.003784295
10/19/1954,8.68,31.91,0.002513352
10/20/1954,8.75,32.17,0.008147916
10/21/1954,8.74,32.13,-0.001243394
10/22/1954,8.74,32.13,0
10/25/1954,8.7,31.96,-0.005291005
10/26/1954,8.69,31.94,-0.000625782
10/27/1954,8.72,32.02,0.002504696
10/28/1954,8.68,31.88,-0.004372267
10/29/1954,8.63,31.68,-0.006273526
11/1/1954,8.66,31.79,0.003472222
11/3/1954,8.84,32.44,0.020446681
11/4/1954,8.95,32.82,0.011713933
11/5/1954,8.92,32.71,-0.003351615
11/8/1954,9.01,33.02,0.009477224
11/9/1954,9.04,33.15,0.003937008
11/10/1954,9.06,33.18,0.000904977
11/11/1954,9.14,33.47,0.008740205
11/12/1954,9.16,33.54,0.002091425
11/15/1954,9.14,33.47,-0.00208706
11/16/1954,9.17,33.57,0.00298775
11/17/1954,9.19,33.63,0.00178731
11/18/1954,9.14,33.44,-0.005649718
11/19/1954,9.15,33.45,0.000299043
11/22/1954,9.18,33.58,0.003886398
11/23/1954,9.31,34.03,0.013400834
11/24/1954,9.36,34.22,0.005583309
11/26/1954,9.46,34.55,0.009643483
11/29/1954,9.45,34.54,-0.000289436
11/30/1954,9.38,34.24,-0.008685582
12/1/1954,9.31,33.99,-0.007301402
12/2/1954,9.36,34.18,0.005589879
12/3/1954,9.45,34.49,0.009069631
12/6/1954,9.53,34.76,0.007828356
12/7/1954,9.57,34.92,0.004602992
12/8/1954,9.56,34.86,-0.001718213
12/9/1954,9.52,34.69,-0.004876649
12/10/1954,9.48,34.56,-0.003747478
12/13/1954,9.49,34.59,0.000868056
12/14/1954,9.43,34.35,-0.006938422
12/15/1954,9.49,34.56,0.006113537
12/16/1954,9.59,34.93,0.010706019
12/17/1954,9.62,35.02,0.002576582
12/20/1954,9.71,35.33,0.008852085
12/21/1954,9.72,35.38,0.001415228
12/22/1954,9.72,35.34,-0.001130582
12/23/1954,9.73,35.37,0.000848896
12/27/1954,9.65,35.07,-0.008481764
12/28/1954,9.75,35.43,0.010265184
12/29/1954,9.84,35.74,0.008749647
12/30/1954,9.84,35.74,0
12/31/1954,9.91,35.98,0.006715165
1/3/1955,10.12,36.75,0.021400778
1/4/1955,10.03,36.42,-0.008979592
1/5/1955,9.78,35.52,-0.024711697
1/6/1955,9.65,35.04,-0.013513514
1/7/1955,9.73,35.33,0.008276256
1/10/1955,9.86,35.79,0.013020096
1/11/1955,9.83,35.68,-0.003073484
1/12/1955,9.81,35.58,-0.002802691
1/13/1955,9.77,35.43,-0.004215852
1/14/1955,9.73,35.28,-0.0042337
1/17/1955,9.54,34.58,-0.01984127
1/18/1955,9.6,34.8,0.006362059
1/19/1955,9.64,34.96,0.004597701
1/20/1955,9.69,35.13,0.0048627
1/21/1955,9.78,35.44,0.008824367
1/24/1955,9.8,35.52,0.002257336
1/25/1955,9.8,35.51,-0.000281532
1/26/1955,9.92,35.95,0.012390876
1/27/1955,9.93,35.99,0.001112656
1/28/1955,9.99,36.19,0.005557099
1/31/1955,10.11,36.63,0.012158055
2/1/1955,10.14,36.72,0.002457002
2/2/1955,10.11,36.61,-0.002995643
2/3/1955,10.07,36.44,-0.00464354
2/4/1955,10.21,36.96,0.014270033
2/7/1955,10.21,36.96,0
2/8/1955,10.07,36.46,-0.013528139
2/9/1955,10.16,36.75,0.007953922
2/10/1955,10.25,37.08,0.008979592
2/11/1955,10.27,37.15,0.00188781
2/14/1955,10.2,36.89,-0.006998654
2/15/1955,10.2,36.89,0
2/16/1955,10.17,36.77,-0.003252914
2/17/1955,10.19,36.84,0.001903726
2/18/1955,10.2,36.89,0.00135722
2/21/1955,10.19,36.85,-0.001084305
2/23/1955,10.19,36.82,-0.000814111
2/24/1955,10.13,36.62,-0.005431831
2/25/1955,10.12,36.57,-0.001365374
2/28/1955,10.17,36.76,0.005195515
3/1/1955,10.2,36.83,0.001904244
3/2/1955,10.29,37.15,0.008688569
3/3/1955,10.33,37.29,0.003768506
3/4/1955,10.39,37.52,0.006167873
3/7/1955,10.33,37.28,-0.006396588
3/8/1955,10.13,36.58,-0.018776824
3/9/1955,10.03,36.22,-0.009841443
3/10/1955,10.1,36.45,0.006350083
3/11/1955,9.93,35.82,-0.017283951
3/14/1955,9.69,34.96,-0.024008934
3/15/1955,9.9,35.71,0.021453089
3/16/1955,9.97,35.98,0.007560907
3/17/1955,10.01,36.12,0.003891051
3/18/1955,10.03,36.18,0.00166113
3/21/1955,9.97,35.95,-0.006357103
3/22/1955,10.03,36.17,0.006119611
3/23/1955,10.16,36.64,0.012994194
3/24/1955,10.25,36.93,0.007914847
3/25/1955,10.26,36.96,0.000812348
3/28/1955,10.22,36.83,-0.003517316
3/29/1955,10.23,36.85,0.000543036
3/30/1955,10.14,36.52,-0.008955224
3/31/1955,10.16,36.58,0.001642935
4/1/1955,10.26,36.95,0.010114817
